CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
Taiwan,1996,617,713,713,,142,30,6,2,2,1,1,9,,1,,,1,1,2,1,,2,1,2,2,
Taiwan,1997,617,713,713,,142,30,8,2,2,2,2,9,,1,,,1,1,2,1,,2,1,2,2,
Taiwan,1998,617,713,713,,142,30,7,2,2,2,1,9,,1,,,1,2,2,1,,1,1,2,2,
Taiwan,1999,617,713,713,,142,30,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,2,2,
Taiwan,2000,617,713,713,,142,30,6,2,2,2,0,9,,2,,,1,1,2,1,,2,1,2,2,
Taiwan,2001,617,713,713,,142,30,6,2,2,2,0,10,,2,,,1,2,2,1,,2,2,2,2,
Taiwan,2002,617,713,713,,142,30,7,2,2,2,1,8,,2,,,1,2,2,1,,0,2,2,2,
Taiwan,2003,617,713,713,,142,30,7,2,2,2,1,8,,2,,,1,2,2,1,,0,2,2,2,
Taiwan,2004,617,713,713,,142,30,7,2,2,2,1,4,,2,,,0,1,1,1,,0,2,2,2,
Taiwan,2005,617,713,713,,142,30,7,2,2,2,1,7,,2,,,1,1,2,1,,0,2,2,,
Taiwan,2006,617,713,713,,142,30,8,2,2,2,2,7,,2,,,1,1,2,1,,0,1,2,,
Taiwan,2007,617,713,713,,142,30,7,2,2,1,2,,10,2,1,2,,1,2,,2,0,2,2,1,1
Tajikistan,1981,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1982,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1983,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1984,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1985,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1986,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1987,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1988,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1989,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1990,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1991,620,702,702,762,142,62,,,,,,,,,,,,,,,,,,,,
Tajikistan,1992,620,702,702,762,142,62,2,0,0,1,1,5,,2,,,0,1,0,1,,2,-999,1,-999,
Tajikistan,1993,620,702,702,762,142,62,0,0,0,0,0,5,,0,,,0,1,0,1,,2,2,1,1,
Tajikistan,1994,620,702,702,762,142,62,0,0,0,0,0,5,,0,,,1,0,0,1,,1,1,1,1,
Tajikistan,1995,620,702,702,762,142,62,0,0,0,0,0,4,,0,,,0,0,0,1,,2,2,1,1,
Tajikistan,1996,620,702,702,762,142,62,0,0,0,0,0,5,,0,,,0,1,0,1,,2,1,1,1,
Tajikistan,1997,620,702,702,762,142,62,1,1,0,0,0,3,,0,,,0,0,0,1,,1,1,1,1,
Tajikistan,1998,620,702,702,762,142,62,1,1,0,0,0,4,,1,,,0,0,0,1,,2,1,1,1,
Tajikistan,1999,620,702,702,762,142,62,2,1,1,0,0,2,,0,,,0,0,0,0,,2,1,1,1,
Tajikistan,2000,620,702,702,762,142,62,1,1,0,0,0,3,,0,,,0,0,1,0,,2,1,1,1,
Tajikistan,2001,620,702,702,762,142,62,4,2,1,1,0,5,,0,,,1,1,0,0,,2,1,1,1,
Tajikistan,2002,620,702,702,762,142,62,3,2,1,0,0,2,,0,,,0,1,0,0,,1,1,1,1,
Tajikistan,2003,620,702,702,762,142,62,5,2,2,1,0,3,,1,,,1,0,0,0,,1,2,2,2,
Tajikistan,2004,620,702,702,762,142,62,4,2,2,0,0,5,,1,,,1,0,0,1,,1,2,2,1,
Tajikistan,2005,620,702,702,762,142,62,5,2,2,1,0,3,,1,,,1,0,0,0,,1,1,2,,
Tajikistan,2006,620,702,702,762,142,62,3,2,1,0,0,5,,1,,,1,1,1,0,,1,1,2,,
Tajikistan,2007,620,702,702,762,142,62,4,2,1,1,0,,5,1,1,2,,0,1,,0,0,1,2,1,1
Tanzania,1981,623,510,510,834,2,14,5,1,2,0,2,6,,0,,,1,1,1,1,,0,-999,2,-999,
Tanzania,1982,623,510,510,834,2,14,5,1,2,1,1,2,,0,,,1,0,0,0,,0,2,2,1,
Tanzania,1983,623,510,510,834,2,14,6,2,2,2,0,4,,0,,,1,0,0,1,,0,1,2,1,
Tanzania,1984,623,510,510,834,2,14,6,2,2,1,1,5,,0,,,1,0,1,1,,0,1,2,1,
Tanzania,1985,623,510,510,834,2,14,6,2,2,1,1,5,,0,,,1,0,0,1,,1,1,2,1,
Tanzania,1986,623,510,510,834,2,14,6,2,2,1,1,3,,0,,,0,0,0,1,,1,1,2,1,
Tanzania,1987,623,510,510,834,2,14,6,2,2,1,1,2,,0,,,0,1,1,0,,0,1,1,1,
Tanzania,1988,623,510,510,834,2,14,4,1,1,1,1,4,,0,,,0,1,0,1,,1,1,2,1,
Tanzania,1989,623,510,510,834,2,14,5,2,1,1,1,2,,0,,,0,0,0,1,,0,1,2,1,
Tanzania,1990,623,510,510,834,2,14,3,2,1,0,0,4,,0,,,0,1,1,1,,0,1,-999,1,
Tanzania,1991,623,510,510,834,2,14,3,2,1,0,0,3,,0,,,0,1,0,1,,0,1,-999,1,
Tanzania,1992,623,510,510,834,2,14,7,2,2,1,2,3,,0,,,0,1,0,1,,0,1,-999,1,
Tanzania,1993,623,510,510,834,2,14,4,1,1,0,2,4,,1,,,0,1,1,1,,0,1,1,1,
Tanzania,1994,623,510,510,834,2,14,6,2,2,1,1,4,,1,,,0,1,1,1,,0,1,2,1,
Tanzania,1995,623,510,510,834,2,14,5,2,1,1,1,4,,1,,,0,1,1,1,,0,1,2,1,
Tanzania,1996,623,510,510,834,2,14,5,2,1,1,1,4,,1,,,0,1,1,1,,0,1,2,1,
Tanzania,1997,623,510,510,834,2,14,4,2,1,1,0,5,,0,,,0,0,2,1,,1,1,2,1,
Tanzania,1998,623,510,510,834,2,14,5,2,2,1,0,4,,0,,,0,1,1,1,,0,1,2,1,
Tanzania,1999,623,510,510,834,2,14,4,2,1,1,0,7,,1,,,1,1,2,1,,0,1,2,1,
Tanzania,2000,623,510,510,834,2,14,3,2,0,0,1,6,,1,,,1,0,2,1,,0,1,2,1,
Tanzania,2001,623,510,510,834,2,14,3,2,1,0,0,6,,1,,,1,1,1,1,,0,1,2,1,
Tanzania,2002,623,510,510,834,2,14,7,2,2,2,1,6,,0,,,1,1,1,1,,0,1,2,1,
Tanzania,2003,623,510,510,834,2,14,5,2,1,2,0,1,,0,,,0,1,0,0,,0,1,2,0,
Tanzania,2004,623,510,510,834,2,14,3,2,1,0,0,3,,1,,,0,0,1,1,,0,1,2,0,
Tanzania,2005,623,510,510,834,2,14,3,2,1,0,0,3,,1,,,1,0,1,0,,0,1,2,,
Tanzania,2006,623,510,510,834,2,14,5,2,1,1,1,3,,1,,,1,0,1,0,,0,1,2,,
Tanzania,2007,623,510,510,834,2,14,5,2,1,2,0,,7,2,2,1,,0,1,,1,0,0,2,1,1
Thailand,1981,626,800,800,764,142,35,3,1,1,0,1,7,,1,,,1,1,1,1,,1,1,1,1,
Thailand,1982,626,800,800,764,142,35,4,1,1,1,1,7,,1,,,1,1,1,1,,1,1,1,1,
Thailand,1983,626,800,800,764,142,35,5,1,1,2,1,7,,1,,,1,1,0,1,,2,2,1,2,
Thailand,1984,626,800,800,764,142,35,5,1,1,1,2,6,,1,,,1,1,0,1,,1,1,1,2,
Thailand,1985,626,800,800,764,142,35,6,2,1,1,2,8,,2,,,1,1,1,1,,2,2,1,1,
Thailand,1986,626,800,800,764,142,35,5,1,2,1,1,8,,2,,,1,1,1,1,,2,2,1,1,
Thailand,1987,626,800,800,764,142,35,5,2,1,1,1,7,,2,,,1,1,1,1,,1,1,1,2,
Thailand,1988,626,800,800,764,142,35,4,1,2,1,0,8,,2,,,1,1,1,1,,2,2,1,1,
Thailand,1989,626,800,800,764,142,35,4,2,1,1,0,9,,2,,,1,1,2,1,,2,2,1,2,
Thailand,1990,626,800,800,764,142,35,3,1,1,1,0,7,,1,,,1,1,1,1,,1,1,1,1,
Thailand,1991,626,800,800,764,142,35,4,1,1,1,1,5,,1,,,0,1,1,1,,1,2,1,1,
Thailand,1992,626,800,800,764,142,35,3,0,0,1,2,5,,0,,,0,1,1,1,,1,2,1,1,
Thailand,1993,626,800,800,764,142,35,4,2,1,1,0,5,,1,,,0,1,1,1,,1,1,1,1,
Thailand,1994,626,800,800,764,142,35,5,2,2,1,0,5,,1,,,0,1,1,1,,1,1,1,1,
Thailand,1995,626,800,800,764,142,35,7,2,2,2,1,5,,1,,,0,1,1,1,,1,1,1,1,
Thailand,1996,626,800,800,764,142,35,5,2,1,1,1,7,,2,,,1,1,1,1,,1,1,2,1,
Thailand,1997,626,800,800,764,142,35,7,2,2,2,1,8,,2,,,1,1,2,1,,1,2,2,1,
Thailand,1998,626,800,800,764,142,35,6,2,2,1,1,8,,2,,,1,1,2,1,,1,2,2,1,
Thailand,1999,626,800,800,764,142,35,6,2,2,1,1,6,,2,,,1,1,2,0,,1,2,2,1,
Thailand,2000,626,800,800,764,142,35,5,2,1,1,1,5,,1,,,1,1,1,0,,1,2,2,1,
Thailand,2001,626,800,800,764,142,35,4,2,0,1,1,6,,2,,,1,1,2,0,,1,2,2,1,
Thailand,2002,626,800,800,764,142,35,6,2,1,2,1,6,,2,,,1,2,2,0,,0,2,2,1,
Thailand,2003,626,800,800,764,142,35,4,2,0,1,1,5,,2,,,1,1,2,0,,0,2,2,1,
Thailand,2004,626,800,800,764,142,35,4,1,0,2,1,7,,1,,,1,1,2,1,,0,1,2,2,
Thailand,2005,626,800,800,764,142,35,1,0,0,1,0,6,,1,,,1,1,1,1,,0,1,2,,
Thailand,2006,626,800,800,764,142,35,3,0,0,2,1,5,,0,,,1,1,0,1,,0,1,2,,
Thailand,2007,626,800,800,764,142,35,3,1,0,1,1,,7,1,1,2,,0,1,,2,0,1,2,1,1
Togo,1981,629,461,461,768,2,11,5,2,2,0,1,2,,0,,,1,0,0,0,,0,2,2,1,
Togo,1982,629,461,461,768,2,11,6,2,2,1,1,0,,1,,,0,0,0,0,,0,2,2,2,
Togo,1983,629,461,461,768,2,11,6,2,2,1,1,0,,0,,,0,0,0,0,,0,2,2,2,
Togo,1984,629,461,461,768,2,11,5,1,1,2,1,2,,0,,,1,0,0,0,,0,2,2,1,
Togo,1985,629,461,461,768,2,11,5,2,1,1,1,2,,0,,,1,0,0,0,,0,1,2,1,
Togo,1986,629,461,461,768,2,11,4,2,1,1,0,2,,0,,,1,0,0,0,,0,1,2,1,
Togo,1987,629,461,461,768,2,11,6,2,2,1,1,2,,0,,,1,0,0,0,,0,1,2,1,
Togo,1988,629,461,461,768,2,11,6,2,2,1,1,2,,0,,,0,1,0,0,,1,1,2,1,
Togo,1989,629,461,461,768,2,11,6,2,2,1,1,1,,0,,,0,1,0,0,,0,1,2,2,
Togo,1990,629,461,461,768,2,11,3,1,1,0,1,0,,0,,,0,0,0,0,,0,1,2,1,
Togo,1991,629,461,461,768,2,11,2,2,0,0,0,9,,1,,,1,1,2,1,,2,1,2,1,
Togo,1992,629,461,461,768,2,11,2,1,0,1,0,6,,1,,,1,1,0,1,,1,1,2,1,
Togo,1993,629,461,461,768,2,11,1,1,0,0,0,5,,0,,,1,0,0,1,,1,1,2,1,
Togo,1994,629,461,461,768,2,11,1,0,0,1,0,6,,0,,,1,1,1,1,,0,1,1,1,
Togo,1995,629,461,461,768,2,11,5,2,1,1,1,5,,1,,,1,1,0,1,,0,1,1,1,
Togo,1996,629,461,461,768,2,11,5,2,1,1,1,5,,1,,,1,0,1,1,,0,1,1,1,
Togo,1997,629,461,461,768,2,11,3,2,0,1,0,5,,1,,,0,1,1,1,,1,1,1,1,
Togo,1998,629,461,461,768,2,11,4,2,1,1,0,4,,0,,,0,0,1,1,,1,1,2,1,
Togo,1999,629,461,461,768,2,11,4,2,1,1,0,4,,1,,,0,0,1,1,,1,1,2,1,
Togo,2000,629,461,461,768,2,11,5,2,1,1,1,4,,0,,,0,0,0,1,,2,2,2,1,
Togo,2001,629,461,461,768,2,11,5,2,2,1,0,4,,0,,,0,0,1,1,,1,1,2,1,
Togo,2002,629,461,461,768,2,11,5,2,2,1,0,4,,0,,,0,0,1,1,,1,1,2,1,
Togo,2003,629,461,461,768,2,11,5,2,1,1,1,4,,1,,,0,0,1,1,,1,0,2,0,
Togo,2004,629,461,461,768,2,11,4,2,1,1,0,4,,1,,,0,0,1,1,,1,0,2,0,
Togo,2005,629,461,461,768,2,11,2,1,0,1,0,3,,0,,,0,0,0,1,,1,0,2,,
Togo,2006,629,461,461,768,2,11,3,1,1,1,0,3,,1,,,0,0,0,1,,1,1,2,,
Togo,2007,629,461,461,768,2,11,4,2,1,1,0,,5,1,1,0,,0,0,,2,1,1,2,0,0
Tonga,1981,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1982,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1983,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1984,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1985,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1986,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1987,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1988,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1989,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1990,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1991,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1992,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1993,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1994,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1995,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1996,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1997,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1998,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,1999,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,2000,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,2001,632,955,955,776,9,61,7,2,2,2,1,5,,2,,,1,1,0,1,,0,1,1,0,
Tonga,2002,632,955,955,776,9,61,,,,,,,,,,,,,,,,,,,,
Tonga,2003,632,955,955,776,9,61,7,2,2,2,1,5,,2,,,1,1,0,1,,0,2,1,0,
Tonga,2004,632,955,955,776,9,61,7,2,2,2,1,5,,2,,,1,1,0,1,,0,1,1,0,
Tonga,2005,632,955,955,776,9,61,8,2,2,2,2,5,,2,,,1,1,0,1,,0,0,1,,
Tonga,2006,632,955,955,776,9,61,7,2,2,2,1,5,,2,,,1,1,0,1,,0,0,1,,
Tonga,2007,632,955,955,776,9,61,6,2,2,1,1,,8,1,2,2,,1,0,,1,1,1,1,0,2
Trinidad and Tobago,1981,635,52,52,780,419,29,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,2,2,
Trinidad and Tobago,1982,635,52,52,780,419,29,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1983,635,52,52,780,419,29,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1984,635,52,52,780,419,29,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1985,635,52,52,780,419,29,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1986,635,52,52,780,419,29,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1987,635,52,52,780,419,29,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1988,635,52,52,780,419,29,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Trinidad and Tobago,1989,635,52,52,780,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Trinidad and Tobago,1990,635,52,52,780,419,29,5,2,1,1,1,9,,2,,,1,1,2,1,,2,2,2,3,
Trinidad and Tobago,1991,635,52,52,780,419,29,5,1,1,2,1,7,,2,,,1,2,1,0,,2,3,2,3,
Trinidad and Tobago,1992,635,52,52,780,419,29,6,2,1,2,1,9,,2,,,1,1,2,1,,2,3,2,-999,
Trinidad and Tobago,1993,635,52,52,780,419,29,6,2,1,2,1,9,,2,,,1,1,2,1,,2,3,2,3,
Trinidad and Tobago,1994,635,52,52,780,419,29,5,2,2,1,0,10,,2,,,1,2,2,1,,2,2,2,2,
Trinidad and Tobago,1995,635,52,52,780,419,29,5,2,1,2,0,9,,2,,,1,2,2,1,,1,2,2,-999,
Trinidad and Tobago,1996,635,52,52,780,419,29,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,-999,
Trinidad and Tobago,1997,635,52,52,780,419,29,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,1,
Trinidad and Tobago,1998,635,52,52,780,419,29,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,1,
Trinidad and Tobago,1999,635,52,52,780,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Trinidad and Tobago,2000,635,52,52,780,419,29,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,1,
Trinidad and Tobago,2001,635,52,52,780,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Trinidad and Tobago,2002,635,52,52,780,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Trinidad and Tobago,2003,635,52,52,780,419,29,6,2,1,2,1,10,,2,,,1,2,2,1,,2,2,2,-999,
Trinidad and Tobago,2004,635,52,52,780,419,29,6,2,1,2,1,10,,2,,,1,2,2,1,,2,2,3,3,
Trinidad and Tobago,2005,635,52,52,780,419,29,6,2,1,2,1,10,,2,,,1,2,2,1,,2,2,2,,
Trinidad and Tobago,2006,635,52,52,780,419,29,6,2,1,2,1,9,,2,,,1,2,2,1,,1,1,2,,
Trinidad and Tobago,2007,635,52,52,780,419,29,5,2,1,1,1,,13,2,2,2,,2,2,,2,1,2,3,3,2
Tunisia,1981,638,616,616,788,2,15,5,2,2,1,0,,,-999,,,1,1,1,1,,1,1,2,1,
Tunisia,1982,638,616,616,788,2,15,6,2,2,1,1,5,,1,,,1,1,1,0,,1,1,2,1,
Tunisia,1983,638,616,616,788,2,15,4,1,2,0,1,5,,2,,,1,0,1,1,,0,1,2,2,
Tunisia,1984,638,616,616,788,2,15,6,2,2,1,1,7,,1,,,1,1,1,1,,1,1,2,1,
Tunisia,1985,638,616,616,788,2,15,5,2,2,0,1,6,,1,,,1,0,0,1,,2,2,2,1,
Tunisia,1986,638,616,616,788,2,15,3,2,1,0,0,5,,1,,,1,0,0,1,,1,2,2,1,
Tunisia,1987,638,616,616,788,2,15,6,2,2,1,1,5,,1,,,1,1,1,0,,1,1,2,1,
Tunisia,1988,638,616,616,788,2,15,5,2,2,0,1,5,,1,,,1,1,0,0,,2,1,2,1,
Tunisia,1989,638,616,616,788,2,15,5,2,2,0,1,5,,1,,,0,1,0,1,,2,1,1,1,
Tunisia,1990,638,616,616,788,2,15,4,2,2,0,0,2,,1,,,0,0,1,0,,1,1,1,1,
Tunisia,1991,638,616,616,788,2,15,4,2,2,0,0,1,,1,,,0,0,1,0,,0,1,1,1,
Tunisia,1992,638,616,616,788,2,15,4,2,2,0,0,5,,1,,,1,1,1,0,,1,2,1,1,
Tunisia,1993,638,616,616,788,2,15,3,1,2,0,0,5,,1,,,1,1,1,0,,1,2,1,2,
Tunisia,1994,638,616,616,788,2,15,4,2,2,0,0,4,,0,,,1,0,1,0,,1,2,2,2,
Tunisia,1995,638,616,616,788,2,15,4,2,2,0,0,3,,1,,,1,0,1,0,,0,2,2,2,
Tunisia,1996,638,616,616,788,2,15,6,2,2,1,1,2,,1,,,0,1,0,0,,1,1,2,1,
Tunisia,1997,638,616,616,788,2,15,3,2,1,0,0,2,,1,,,0,0,0,0,,2,2,2,2,
Tunisia,1998,638,616,616,788,2,15,4,2,2,0,0,1,,1,,,0,0,0,0,,1,2,2,2,
Tunisia,1999,638,616,616,788,2,15,6,2,2,1,1,3,,1,,,0,1,1,0,,1,2,2,1,
Tunisia,2000,638,616,616,788,2,15,3,2,1,0,0,2,,0,,,0,0,0,0,,2,2,2,1,
Tunisia,2001,638,616,616,788,2,15,4,2,2,0,0,3,,1,,,0,1,1,0,,1,1,2,1,
Tunisia,2002,638,616,616,788,2,15,4,2,2,0,0,3,,1,,,0,1,1,0,,1,1,2,1,
Tunisia,2003,638,616,616,788,2,15,4,2,2,0,0,2,,0,,,0,0,1,0,,1,3,2,1,
Tunisia,2004,638,616,616,788,2,15,4,2,2,0,0,2,,1,,,0,0,1,0,,1,2,2,0,
Tunisia,2005,638,616,616,788,2,15,3,2,1,0,0,2,,1,,,0,0,1,0,,1,2,2,,
Tunisia,2006,638,616,616,788,2,15,3,2,1,0,0,4,,1,,,1,0,1,0,,1,1,2,,
Tunisia,2007,638,616,616,788,2,15,4,2,2,0,0,,4,0,1,1,,0,1,,0,1,1,2,0,0
Turkey,1981,641,640,640,792,142,145,4,2,2,0,0,3,,0,,,0,1,0,1,,0,1,1,1,
Turkey,1982,641,640,640,792,142,145,5,2,1,1,1,1,,0,,,0,0,1,0,,0,1,1,1,
Turkey,1983,641,640,640,792,142,145,5,2,1,1,1,5,,0,,,0,1,1,1,,1,1,1,1,
Turkey,1984,641,640,640,792,142,145,4,2,2,0,0,5,,0,,,0,1,1,1,,1,2,1,1,
Turkey,1985,641,640,640,792,142,145,5,2,2,0,1,6,,0,,,0,1,1,1,,2,2,1,1,
Turkey,1986,641,640,640,792,142,145,3,2,1,0,0,5,,0,,,0,2,2,0,,1,1,1,1,
Turkey,1987,641,640,640,792,142,145,4,2,2,0,0,5,,0,,,1,1,1,0,,1,1,1,1,
Turkey,1988,641,640,640,792,142,145,5,2,2,0,1,9,,0,,,1,2,2,1,,1,2,2,2,
Turkey,1989,641,640,640,792,142,145,4,2,1,0,1,8,,0,,,1,0,2,1,,2,1,2,1,
Turkey,1990,641,640,640,792,142,145,3,1,2,0,0,4,,0,,,1,0,1,0,,1,2,2,1,
Turkey,1991,641,640,640,792,142,145,2,1,1,0,0,9,,1,,,1,2,2,1,,1,1,2,1,
Turkey,1992,641,640,640,792,142,145,2,1,0,1,0,8,,0,,,1,1,2,1,,1,1,1,1,
Turkey,1993,641,640,640,792,142,145,2,1,0,1,0,8,,0,,,1,1,2,1,,1,1,1,1,
Turkey,1994,641,640,640,792,142,145,0,0,0,0,0,8,,0,,,1,1,2,1,,1,1,1,1,
Turkey,1995,641,640,640,792,142,145,1,1,0,0,0,8,,1,,,1,1,2,1,,1,1,1,1,
Turkey,1996,641,640,640,792,142,145,0,0,0,0,0,8,,1,,,1,1,2,1,,1,2,2,1,
Turkey,1997,641,640,640,792,142,145,0,0,0,0,0,8,,1,,,1,0,2,1,,2,2,2,1,
Turkey,1998,641,640,640,792,142,145,2,1,1,0,0,8,,0,,,1,1,2,1,,1,2,2,2,
Turkey,1999,641,640,640,792,142,145,1,1,0,0,0,6,,1,,,1,1,2,0,,1,2,2,1,
Turkey,2000,641,640,640,792,142,145,2,2,0,0,0,6,,0,,,1,0,2,0,,2,1,2,1,
Turkey,2001,641,640,640,792,142,145,2,1,1,0,0,6,,1,,,1,1,2,0,,1,2,2,1,
Turkey,2002,641,640,640,792,142,145,2,1,1,0,0,5,,1,,,1,1,2,0,,0,2,2,1,
Turkey,2003,641,640,640,792,142,145,3,2,1,0,0,3,,1,,,1,0,1,0,,0,2,1,1,
Turkey,2004,641,640,640,792,142,145,3,2,1,0,0,1,,1,,,0,0,1,0,,0,2,1,1,
Turkey,2005,641,640,640,792,142,145,2,2,0,0,0,1,,1,,,0,0,1,0,,0,1,1,,
Turkey,2006,641,640,640,792,142,145,3,2,1,0,0,4,,1,,,1,0,2,0,,0,1,1,,
Turkey,2007,641,640,640,792,142,145,3,2,1,0,0,,6,1,1,2,,0,1,,0,1,2,2,1,0
Turkmenistan,1981,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1982,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1983,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1984,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1985,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1986,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1987,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1988,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1989,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1990,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1991,644,701,701,795,142,62,,,,,,,,,,,,,,,,,,,,
Turkmenistan,1992,644,701,701,795,142,62,6,2,2,1,1,4,,0,,,1,0,0,1,,0,1,1,1,
Turkmenistan,1993,644,701,701,795,142,62,7,2,2,1,2,4,,1,,,1,0,0,1,,0,1,1,1,
Turkmenistan,1994,644,701,701,795,142,62,4,0,2,1,1,5,,0,,,1,0,0,1,,1,1,1,1,
Turkmenistan,1995,644,701,701,795,142,62,5,2,1,1,1,3,,0,,,0,0,0,1,,1,1,2,0,
Turkmenistan,1996,644,701,701,795,142,62,6,2,2,1,1,0,,0,,,0,0,0,0,,0,1,2,1,
Turkmenistan,1997,644,701,701,795,142,62,6,2,2,2,0,1,,0,,,0,0,0,0,,1,1,2,1,
Turkmenistan,1998,644,701,701,795,142,62,5,2,2,1,0,0,,0,,,0,0,0,0,,0,1,2,1,
Turkmenistan,1999,644,701,701,795,142,62,5,2,2,1,0,0,,1,,,0,0,0,0,,0,1,2,1,
Turkmenistan,2000,644,701,701,795,142,62,4,2,1,1,0,0,,1,,,0,0,0,0,,0,1,2,1,
Turkmenistan,2001,644,701,701,795,142,62,6,2,2,1,1,0,,0,,,0,0,0,0,,0,1,2,1,
Turkmenistan,2002,644,701,701,795,142,62,5,2,2,1,0,0,,0,,,0,0,0,0,,0,1,2,1,
Turkmenistan,2003,644,701,701,795,142,62,3,2,1,0,0,2,,0,,,1,0,0,0,,0,1,2,1,
Turkmenistan,2004,644,701,701,795,142,62,3,2,1,0,0,0,,1,,,0,0,0,0,,0,1,1,2,
Turkmenistan,2005,644,701,701,795,142,62,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,2,,
Turkmenistan,2006,644,701,701,795,142,62,3,2,1,0,0,3,,0,,,1,0,1,0,,0,1,2,,
Turkmenistan,2007,644,701,701,795,142,62,3,2,1,0,0,,1,0,1,0,,0,0,,0,0,1,2,1,0
Tuvalu,1981,647,947,947,798,9,61,,,,,,,,,,,,,,,,,,,,
Tuvalu,1982,647,947,947,798,9,61,,,,,,,,,,,,,,,,,,,,
